iter	Logloss
1513	0.6698919941
1514	0.669887863
1515	0.6698802363
1516	0.6698759463
1517	0.669869273
1518	0.669863606
1519	0.6698540197
1520	0.6698467638
1521	0.6698413616
1522	0.6698353239
1523	0.6698282798
1524	0.6698197528
1525	0.6698147743
1526	0.6698067769
1527	0.6697999447
1528	0.6697947544
1529	0.6697859626
1530	0.6697779652
1531	0.6697705504
1532	0.669763983
1533	0.6697559327
1534	0.6697477764
1535	0.6697395142
1536	0.6697297691
1537	0.669721348
1538	0.6697150454
1539	0.6697061477
1540	0.6696969851
1541	0.6696875577
1542	0.6696791896
1543	0.6696706096
1544	0.6696630889
1545	0.6696574749
1546	0.6696518079
1547	0.6696431749
1548	0.6696365016
1549	0.6696282924
1550	0.669620348
1551	0.6696119798
1552	0.6696037706
1553	0.6695961969
1554	0.6695893647
1555	0.6695799903
1556	0.66957337
1557	0.6695678089
1558	0.6695581167
1559	0.6695497486
1560	0.6695418042
1561	0.6695346012
1562	0.6695243264
1563	0.6695158524
1564	0.6695097617
1565	0.669505048
1566	0.6694963091
1567	0.6694883117
1568	0.6694827507
1569	0.669477984
1570	0.6694728466
1571	0.669463737
1572	0.6694561633
1573	0.6694487486
1574	0.6694416515
1575	0.6694357197
1576	0.6694275105
1577	0.6694203075
1578	0.6694127339
1579	0.6694063783
1580	0.669396898
1581	0.6693892184
1582	0.6693796321
1583	0.6693721644
1584	0.6693645907
1585	0.6693586059
1586	0.6693496022
1587	0.6693426111
1588	0.669337156
1589	0.6693278345
1590	0.6693222205
1591	0.669312952
1592	0.6693084501
1593	0.6693010883
1594	0.6692934617
1595	0.6692851995
1596	0.6692769903
1597	0.6692690988
1598	0.6692617899
1599	0.6692541103
1600	0.6692484963
1601	0.6692421407
1602	0.6692339845
1603	0.6692259871
1604	0.6692199493
1605	0.6692129053
1606	0.6692068675
1607	0.6691997176
1608	0.669194792
1609	0.6691857883
1610	0.6691775262
1611	0.6691715414
1612	0.6691646562
1613	0.6691568707
1614	0.6691526866
1615	0.6691449011
1616	0.6691383867
1617	0.6691300715
1618	0.6691254637
1619	0.6691177841
1620	0.6691099986
1621	0.6691019483
1622	0.6690955398
1623	0.6690874365
1624	0.6690792272
1625	0.6690718124
1626	0.6690659865
1627	0.6690585188
1628	0.6690538051
1629	0.6690444307
1630	0.6690364863
1631	0.6690306604
1632	0.6690239341
1633	0.6690161486
1634	0.6690093164
1635	0.6690037023
1636	0.6689966583
1637	0.6689905146
1638	0.668982835
1639	0.668977115
1640	0.6689701769
1641	0.6689606965
1642	0.6689520636
1643	0.6689469262
1644	0.6689412592
1645	0.6689368103
1646	0.6689296603
1647	0.6689226693
1648	0.6689154134
1649	0.6689067275
1650	0.668898889
1651	0.6688912623
1652	0.6688823116
1653	0.6688739965
1654	0.6688658402
1655	0.6688598024
1656	0.6688514873
1657	0.6688427484
1658	0.668834804
1659	0.6688254296
1660	0.6688167437
1661	0.6688080578
1662	0.6688027615
1663	0.6687967238
1664	0.6687898916
1665	0.6687815234
1666	0.6687756975
1667	0.6687661642
1668	0.6687577961
1669	0.6687505932
1670	0.6687428077
1671	0.668736664
1672	0.6687326918
1673	0.6687249062
1674	0.6687169618
1675	0.6687082759
1676	0.6687003315
1677	0.6686942408
1678	0.6686904275
1679	0.6686821653
1680	0.6686759686
1681	0.6686676535
1682	0.6686619335
1683	0.6686570609
1684	0.6686524532
1685	0.6686450384
1686	0.6686377825
1687	0.6686308443
1688	0.6686257599
1689	0.668621364
1690	0.6686159618
1691	0.6686074348
1692	0.6685998081
1693	0.6685906985
1694	0.6685821186
1695	0.6685767693
1696	0.6685707316
1697	0.6685660179
1698	0.6685606157
1699	0.6685563787
1700	0.6685481694
1701	0.6685425554
1702	0.6685342932
1703	0.6685269843
1704	0.6685209995
1705	0.6685134259
1706	0.668506117
1707	0.6684988081
1708	0.6684934589
1709	0.6684864148
1710	0.6684774112
1711	0.6684710556
1712	0.6684639586
1713	0.6684579738
1714	0.6684497646
1715	0.6684416613
1716	0.6684337698
1717	0.668426408
1718	0.6684198406
1719	0.6684115784
1720	0.6684051699
1721	0.6683963781
1722	0.6683872685
1723	0.6683785297
1724	0.6683717504
1725	0.6683636471
1726	0.6683587216
1727	0.6683540608
1728	0.6683459046
1729	0.6683380131
1730	0.6683318694
1731	0.6683244017
1732	0.6683164043
1733	0.668305441
1734	0.6682994562
1735	0.6682929948
1736	0.6682854211
1737	0.6682783241
1738	0.66827128
1739	0.6682638652
1740	0.668257033
1741	0.6682508894
1742	0.6682433157
1743	0.6682350535
1744	0.668227215
1745	0.6682211243
1746	0.6682139213
1747	0.6682054473
1748	0.6681957021
1749	0.6681897703
1750	0.6681817729
1751	0.6681746229
1752	0.6681677378
1753	0.6681609056
1754	0.6681542852
1755	0.668147506
1756	0.6681406738
1757	0.6681349009
1758	0.6681266916
1759	0.6681200713
1760	0.6681140865
1761	0.6681068836
1762	0.6680984625
1763	0.6680911536
1764	0.6680840566
1765	0.6680766418
1766	0.6680698096
1767	0.6680617063
1768	0.6680562511
1769	0.6680494719
1770	0.6680433812
1771	0.6680353838
1772	0.6680297168
1773	0.6680202894
1774	0.6680135631
1775	0.6680047713
1776	0.6679971976
1777	0.6679903125
1778	0.6679837451
1779	0.667976807
1780	0.6679703455
1781	0.6679629307
1782	0.6679556219
1783	0.6679504845
1784	0.6679450823
1785	0.6679382501
1786	0.6679305175
1787	0.6679238442
1788	0.6679152112
1789	0.6679086968
1790	0.6679001169
1791	0.6678934965
1792	0.6678860817
1793	0.6678795143
1794	0.667872841
1795	0.6678647907
1796	0.6678569522
1797	0.66785155
1798	0.6678438704
1799	0.6678380974
1800	0.6678289878
1801	0.6678237975
1802	0.6678154294
1803	0.6678084383
1804	0.6678001231
1805	0.6677932909
1806	0.6677852406
1807	0.6677771373
1808	0.667770358
1809	0.6677630492
1810	0.6677544692
1811	0.6677458363
1812	0.6677386333
1813	0.6677322778
1814	0.66772624
1815	0.6677182427
1816	0.6677117282
1817	0.6677025657
1818	0.6676955216
1819	0.6676872065
1820	0.6676795798
1821	0.6676704702
1822	0.667662314
1823	0.6676541047
1824	0.6676459485
1825	0.6676387455
1826	0.6676333963
1827	0.6676275704
1828	0.6676198378
1829	0.667613906
1830	0.667606809
1831	0.6675991823
1832	0.6675926679
1833	0.6675855709
1834	0.6675793743
1835	0.6675700528
1836	0.6675633795
1837	0.6675562295
1838	0.6675492914
1839	0.6675406585
1840	0.6675347266
1841	0.6675252463
1842	0.6675181493
1843	0.6675113171
1844	0.6675049616
1845	0.6674983412
1846	0.667491562
1847	0.6674838294
1848	0.6674761498
1849	0.6674707476
1850	0.6674615321
1851	0.667453058
1852	0.6674451666
1853	0.6674375399
1854	0.6674316081
1855	0.6674249348
1856	0.6674166726
1857	0.6674106348
1858	0.6674039615
1859	0.6673970764
1860	0.6673899264
1861	0.6673829883
1862	0.6673753616
1863	0.6673681057
1864	0.6673632332
1865	0.6673558184
1866	0.667347768
1867	0.667337811
1868	0.667330767
1869	0.6673242525
1870	0.6673160433
1871	0.6673089993
1872	0.6672998897
1873	0.6672943815
1874	0.6672901975
1875	0.6672847423
1876	0.6672797108
1877	0.6672717135
1878	0.6672639279
1879	0.6672577313
1880	0.6672508461
1881	0.6672436962
1882	0.6672351692
1883	0.6672285488
1884	0.6672218755
1885	0.6672153611
1886	0.6672103826
1887	0.6672025441
1888	0.667195606
1889	0.6671882971
1890	0.6671786049
1891	0.6671711901
1892	0.6671641461
1893	0.6671591676
1894	0.667154295
1895	0.6671462446
1896	0.6671383002
1897	0.6671321565
1898	0.6671233118
1899	0.6671181214
1900	0.6671122955
1901	0.6671062048
1902	0.6671000081
1903	0.6670932289
1904	0.6670855493
1905	0.667077393
1906	0.6670714082
1907	0.667063252
1908	0.6670582735
1909	0.667050382
1910	0.6670429143
1911	0.6670378828
1912	0.6670315802
1913	0.6670243243
1914	0.6670168566
1915	0.6670106599
1916	0.667002027
1917	0.6669956715
1918	0.6669874093
1919	0.6669824308
1920	0.666976446
1921	0.6669709378
1922	0.6669628345
1923	0.6669551549
1924	0.6669489053
1925	0.6669420202
1926	0.6669342346
1927	0.6669269787
1928	0.6669200936
1929	0.666912414
1930	0.666903887
1931	0.6668975314
1932	0.6668916526
1933	0.6668834433
1934	0.6668750222
1935	0.6668671308
1936	0.666859716
1937	0.6668508712
1938	0.6668434564
1939	0.666838372
1940	0.6668306394
1941	0.666824178
1942	0.6668160747
1943	0.6668092425
1944	0.666801351
1945	0.6667960018
1946	0.6667880044
1947	0.6667813311
1948	0.6667753463
1949	0.6667689378
1950	0.6667627941
1951	0.6667563327
1952	0.6667467464
1953	0.6667422975
1954	0.6667354124
1955	0.6667261968
1956	0.6667181995
1957	0.6667129561
1958	0.6667071302
1959	0.6666990799
1960	0.6666906588
1961	0.6666829792
1962	0.6666752996
1963	0.6666665607
1964	0.6666605759
1965	0.6666526845
1966	0.6666450579
1967	0.6666383316
1968	0.6666317642
1969	0.6666256205
1970	0.6666188942
1971	0.6666103672
1972	0.6666028465
1973	0.6665970736
1974	0.666587858
1975	0.6665806021
1976	0.6665758355
1977	0.6665698507
1978	0.6665629126
1979	0.6665562922
1980	0.6665487715
1981	0.6665416215
1982	0.6665342597
1983	0.6665304464
1984	0.6665239849
1985	0.6665160935
1986	0.6665075665
1987	0.6665023761
1988	0.6664956498
1989	0.6664879173
1990	0.6664781721
1991	0.6664714459
1992	0.6664666262
1993	0.6664600589
1994	0.6664510552
1995	0.6664454941
1996	0.6664393504
1997	0.6664308764
1998	0.666422879
1999	0.6664151994
2000	0.6664093205
2001	0.6664050835
2002	0.6663985691
2003	0.6663909954
2004	0.6663824154
2005	0.666375954
2006	0.6663715581
2007	0.6663653614
2008	0.6663601711
2009	0.6663529681
2010	0.6663470893
2011	0.6663385622
2012	0.6663309886
2013	0.666326063
2014	0.6663195486
2015	0.6663115512
2016	0.666304719
2017	0.6662984694
2018	0.6662937028
2019	0.6662879298
2020	0.6662812565
2021	0.6662726765
2022	0.6662654736
2023	0.6662595418
2024	0.6662524448
2025	0.6662475192
2026	0.6662427526
2027	0.6662342256
2028	0.6662293
2029	0.6662234741
2030	0.6662163241
2031	0.6662073205
2032	0.6662005412
2033	0.6661947683
2034	0.6661887305
2035	0.666179568
2036	0.6661737421
2037	0.6661690284
2038	0.6661634673
2039	0.6661556818
2040	0.6661486907
2041	0.6661393163
2042	0.6661337552
2043	0.6661283
2044	0.6661214678
2045	0.6661152182
2046	0.6661073797
2047	0.666098429
2048	0.6660895842
2049	0.666084182
2050	0.6660787798
2051	0.6660712061
2052	0.6660638443
2053	0.666055794
2054	0.6660497032
2055	0.6660456781
2056	0.6660394285
2057	0.6660312722
2058	0.6660249167
2059	0.6660193026
2060	0.66601157
2061	0.6660075978
2062	0.6660003419
2063	0.6659926094
2064	0.6659839235
2065	0.6659775679
2066	0.6659708417
2067	0.6659625265
2068	0.6659548999
2069	0.6659482266
2070	0.6659419769
2071	0.6659351447
2072	0.6659287892
2073	0.6659237577
2074	0.6659161311
2075	0.6659098815
2076	0.6659025197
2077	0.6658952638
2078	0.6658880608
2079	0.6658796398
2080	0.665872172
2081	0.6658668228
2082	0.6658587195
2083	0.6658525758
2084	0.6658468028
2085	0.665838011
2086	0.6658334032
2087	0.6658254588
2088	0.665818044
2089	0.6658098878
2090	0.6658044326
2091	0.6657971237
2092	0.665789656
2093	0.6657855779
2094	0.6657766801
2095	0.6657690005
2096	0.6657618505
2097	0.6657551243
2098	0.6657479743
2099	0.6657415128
2100	0.6657353691
2101	0.6657276895
2102	0.665721334
2103	0.6657114829
2104	0.6657057629
2105	0.6657011552
2106	0.6656939522
2107	0.6656870141
2108	0.6656804467
2109	0.6656736145
2110	0.6656663586
2111	0.6656621216
2112	0.6656532239
2113	0.6656481924
2114	0.6656418369
2115	0.6656328332
2116	0.6656258421
2117	0.6656183744
2118	0.6656100592
2119	0.6656043922
2120	0.6655981955
2121	0.6655909396
2122	0.6655832071
2123	0.6655752097
2124	0.6655680068
2125	0.6655607509
2126	0.6655536009
2127	0.6655483576
2128	0.6655415783
2129	0.6655348521
2130	0.6655265899
2131	0.6655186454
2132	0.6655133492
2133	0.6655069936
2134	0.6654995259
2135	0.6654927466
2136	0.665485067
2137	0.6654784997
2138	0.6654712438
2139	0.6654658945
2140	0.6654585327
2141	0.6654527068
2142	0.6654457687
2143	0.6654379302
2144	0.6654323161
2145	0.6654234713
2146	0.6654162154
2147	0.6654083769
2148	0.6654023392
2149	0.6653957718
2150	0.6653911111
2151	0.6653829018
2152	0.665376917
2153	0.6653701908
2154	0.6653619286
2155	0.6653543019
2156	0.6653491645
2157	0.6653377775
2158	0.6653343879
2159	0.6653288798
2160	0.6653240072
2161	0.6653162747
2162	0.6653075888
2163	0.6653013921
2164	0.6652933947
2165	0.6652879396
2166	0.6652813192
2167	0.6652747518
2168	0.6652671252
2169	0.6652609286
2170	0.6652544671
2171	0.6652476349
2172	0.6652401142
2173	0.6652320109
2174	0.6652268735
2175	0.6652189291
2176	0.6652143743
2177	0.665206271
2178	0.6651993858
2179	0.6651922358
2180	0.6651832851
2181	0.6651773533
2182	0.6651699915
2183	0.6651639537
2184	0.6651577041
2185	0.6651509249
2186	0.6651447812
2187	0.6651375253
2188	0.6651310109
2189	0.6651271446
2190	0.6651200476
2191	0.6651144865
2192	0.6651061713
2193	0.6651003984
2194	0.6650937251
2195	0.6650871577
2196	0.6650809081
2197	0.6650736522
2198	0.6650656548
2199	0.6650572337
2200	0.6650489715
2201	0.6650422982
2202	0.6650341949
2203	0.6650262505
2204	0.6650186238
2205	0.6650134335
2206	0.6650076076
2207	0.6649993454
2208	0.6649910302
2209	0.6649848865
2210	0.6649783721
2211	0.6649720695
2212	0.6649640192
2213	0.6649577166
2214	0.6649528441
2215	0.6649452704
2216	0.6649413511
2217	0.6649343071
2218	0.6649269982
2219	0.6649195305
2220	0.6649141283
2221	0.6649052305
2222	0.6648996694
2223	0.6648950087
2224	0.6648881765
2225	0.6648807088
2226	0.6648725525
2227	0.6648639725
2228	0.6648581466
2229	0.6648520029
2230	0.6648434759
2231	0.6648377559
2232	0.6648338897
2233	0.6648256804
2234	0.6648194838
2235	0.6648141875
2236	0.6648099505
2237	0.6648033831
2238	0.6647959153
2239	0.6647891891
2240	0.6647824628
2241	0.6647752599
2242	0.6647687984
2243	0.6647617014
2244	0.6647552929
2245	0.664749467
2246	0.6647425289
2247	0.6647369678
2248	0.664730877
2249	0.6647227737
2250	0.6647160475
2251	0.6647091093
2252	0.6647026479
2253	0.6646970338
2254	0.6646902546
2255	0.6646835283
2256	0.6646750013
2257	0.6646674276
2258	0.6646596951
2259	0.6646525451
2260	0.6646458718
2261	0.6646395692
2262	0.664635544
2263	0.6646272289
2264	0.664619973
2265	0.6646130878
2266	0.6646061497
2267	0.6645989997
2268	0.6645931738
2269	0.6645868183
2270	0.6645804628
2271	0.6645755902
2272	0.6645664806
2273	0.6645612902
2274	0.6645557291
2275	0.6645482084
2276	0.6645406347
2277	0.6645347559
2278	0.6645290889
2279	0.6645229452
2280	0.6645143122
2281	0.6645091748
2282	0.6645014952
2283	0.6644948749
2284	0.6644889431
2285	0.6644811046
2286	0.6644746961
2287	0.6644685524
2288	0.6644626206
2289	0.6644547821
2290	0.6644469436
2291	0.6644391051
2292	0.6644332262
2293	0.6644253348
2294	0.6644187144
2295	0.6644138948
2296	0.6644089693
2297	0.6644031963
2298	0.6643985356
2299	0.6643942456
2300	0.6643869897
2301	0.6643804753
2302	0.6643754438
2303	0.6643706772
2304	0.6643626268
2305	0.6643550002
2306	0.6643494921
2307	0.664342501
2308	0.6643344506
2309	0.6643266121
2310	0.6643216866
2311	0.6643163903
2312	0.6643092933
2313	0.6643027789
2314	0.6642953641
2315	0.664288426
2316	0.6642824941
2317	0.6642778334
2318	0.6642702068
2319	0.6642648046
2320	0.6642581842
2321	0.6642506635
2322	0.6642454732
2323	0.664238641
2324	0.6642306965
2325	0.6642230169
2326	0.6642179855
2327	0.6642117888
2328	0.664205804
2329	0.6641990248
2330	0.6641911334
2331	0.6641858371
2332	0.6641784223
2333	0.6641715901
2334	0.6641652875
2335	0.6641575549
2336	0.6641481805
2337	0.6641416661
2338	0.6641349928
2339	0.6641268895
2340	0.6641200043
2341	0.6641132781
2342	0.664107717
2343	0.6641004611
2344	0.6640912985
2345	0.6640825597
2346	0.6640748271
2347	0.6640704312
2348	0.6640642345
2349	0.6640573494
2350	0.6640528475
2351	0.664046545
2352	0.6640399776
2353	0.6640309739
2354	0.6640234002
2355	0.6640175743
2356	0.6640116425
2357	0.6640025859
2358	0.6639988785
2359	0.6639917814
2360	0.6639851081
2361	0.6639789645
2362	0.6639712849
2363	0.6639637641
2364	0.6639572497
2365	0.6639508412
2366	0.6639448035
2367	0.6639407783
2368	0.6639343168
2369	0.663928332
2370	0.6639217647
2371	0.6639160976
2372	0.6639074647
2373	0.6638994144
2374	0.663891417
2375	0.6638840022
2376	0.66387574
2377	0.6638677956
2378	0.6638619697
2379	0.6638534956
2380	0.663845816
2381	0.6638397253
2382	0.6638326283
2383	0.6638256902
2384	0.6638182754
2385	0.6638121317
2386	0.6638033928
2387	0.663797408
2388	0.6637899933
2389	0.663784644
2390	0.6637780237
2391	0.6637707148
2392	0.6637643063
2393	0.6637601752
2394	0.6637517012
2395	0.6637455045
2396	0.6637392019
2397	0.6637349649
2398	0.6637271264
2399	0.6637199765
2400	0.6637154217
2401	0.6637094369
2402	0.6637028165
2403	0.6636969906
2404	0.6636914825
2405	0.6636840147
2406	0.6636789833
2407	0.6636733162
2408	0.6636653718
2409	0.6636577452
2410	0.6636507011
2411	0.6636447163
2412	0.6636392082
2413	0.6636334882
2414	0.663625332
2415	0.6636193472
2416	0.6636126739
2417	0.663608172
2418	0.6636027169
2419	0.6635960965
2420	0.6635893702
2421	0.6635824851
2422	0.6635767651
2423	0.6635688207
2424	0.6635613529
2425	0.6635545207
2426	0.6635472119
2427	0.6635414389
2428	0.6635345538
2429	0.6635281982
2430	0.6635225312
2431	0.6635161757
2432	0.6635083902
2433	0.6635007635
2434	0.6634934546
2435	0.6634856691
2436	0.6634813791
2437	0.6634735936
2438	0.6634643251
2439	0.6634580225
2440	0.6634544211
2441	0.6634479596
2442	0.6634423456
2443	0.6634348248
2444	0.663427516
2445	0.6634201542
2446	0.6634151757
2447	0.6634081846
2448	0.6634027824
2449	0.663396162
2450	0.6633879528
2451	0.6633826565
2452	0.6633747651
2453	0.6633673503
2454	0.6633625836
2455	0.6633556455
2456	0.6633495548
2457	0.6633437289
2458	0.6633352548
2459	0.6633286874
2460	0.6633208489
2461	0.6633141756
2462	0.6633089853
2463	0.6633006172
2464	0.663292302
2465	0.6632876942
2466	0.6632817624
2467	0.6632755128
2468	0.6632686276
2469	0.6632616895
2470	0.6632545925
2471	0.6632478662
2472	0.6632407163
2473	0.6632344137
2474	0.6632289056
2475	0.6632234504
2476	0.6632158767
2477	0.6632080382
2478	0.6631999349
2479	0.6631936323
2480	0.6631865883
2481	0.6631792265
2482	0.6631725002
2483	0.663164238
2484	0.6631578825
2485	0.6631495144
2486	0.6631431059
2487	0.6631385511
2488	0.6631312422
2489	0.6631250455
2490	0.6631200141
2491	0.6631121756
2492	0.6631058201
2493	0.6630989349
2494	0.6630912023
2495	0.6630847409
2496	0.6630792857
2497	0.6630726654
2498	0.663066098
2499	0.6630599013
2500	0.6630549228
2501	0.6630462899
2502	0.6630393518
2503	0.6630334729
2504	0.6630273292
2505	0.6630200204
2506	0.6630126585
2507	0.6630068326
2508	0.6629984645
2509	0.6629945453
2510	0.6629879249
2511	0.6629813046
2512	0.6629767498
2513	0.6629688053
2514	0.6629619202
2515	0.6629569417
2516	0.6629527047
2517	0.6629467199
2518	0.662940788
2519	0.6629332144
2520	0.662928024
2521	0.6629212448
2522	0.6629144655
2523	0.6629071567
2524	0.6628994771
2525	0.6628935452
2526	0.662885336
2527	0.6628799868
2528	0.6628726779
2529	0.6628652101
2530	0.6628580072
2531	0.6628530817
2532	0.6628467791
2533	0.6628423302
2534	0.6628371928
2535	0.6628299899
2536	0.6628229458
2537	0.6628151074
2538	0.6628100229
2539	0.6628031907
2540	0.6627966233
2541	0.6627910623
2542	0.662785713
2543	0.6627794634
2544	0.6627737964
2545	0.6627691886
2546	0.6627633098
2547	0.662757219
2548	0.6627503339
2549	0.6627426013
2550	0.6627361399
2551	0.6627304199
2552	0.6627230051
2553	0.662716067
2554	0.6627093407
2555	0.6627024555
2556	0.6626949348
2557	0.662687573
2558	0.6626792578
2559	0.6626729553
2560	0.6626669175
2561	0.6626602442
2562	0.6626510816
2563	0.6626440376
2564	0.6626370995
2565	0.6626291021
2566	0.6626219521
2567	0.6626169736
2568	0.6626109358
2569	0.6626046862
2570	0.6625983307
2571	0.6625916574
2572	0.6625848782
2573	0.6625782578
2574	0.6625729615
2575	0.6625668708
2576	0.6625614156
2577	0.6625536831
2578	0.6625454209
2579	0.662539595
2580	0.662535252
2581	0.662529532
2582	0.6625240239
2583	0.6625161854
2584	0.6625113658
2585	0.6625042158
2586	0.6624977544
2587	0.6624903926
2588	0.6624854141
2589	0.6624781581
2590	0.6624724382
2591	0.6624673008
2592	0.6624602038
2593	0.6624539012
2594	0.6624493464
2595	0.6624400249
2596	0.662434199
2597	0.6624276317
2598	0.662422865
2599	0.6624167743
2600	0.6624098362
2601	0.6624027392
2602	0.6623948477
2603	0.6623866914
2604	0.6623803889
2605	0.6623753044
2606	0.6623675719
2607	0.6623629641
2608	0.6623547549
2609	0.6623484523
2610	0.6623410375
2611	0.6623320868
2612	0.6623270553
2613	0.6623195346
2614	0.6623145561
2615	0.6623074061
2616	0.6623009976
2617	0.6622959132
2618	0.6622889221
2619	0.6622811366
2620	0.6622736689
2621	0.6622686904
2622	0.6622622819
2623	0.6622558734
2624	0.6622504712
2625	0.6622414675
2626	0.6622371245
2627	0.6622282798
2628	0.6622230894
2629	0.6622163102
2630	0.6622102194
2631	0.6622028047
2632	0.6621970847
2633	0.6621920532
2634	0.662185274
2635	0.6621788125
2636	0.6621713977
2637	0.6621671607
2638	0.66216107
2639	0.662156833
2640	0.6621486767
2641	0.6621430097
2642	0.6621351712
2643	0.6621271208
2644	0.6621235723
2645	0.6621165812
2646	0.662109855
2647	0.6621057239
2648	0.6621016457
2649	0.6620953432
2650	0.662088405
2651	0.6620826851
2652	0.6620752703
2653	0.6620708214
2654	0.6620633537
2655	0.6620562037
2656	0.6620484711
2657	0.6620442871
2658	0.6620384611
2659	0.662032953
2660	0.662025803
2661	0.6620206657
2662	0.6620142572
2663	0.6620072661
2664	0.6620003279
2665	0.6619951376
2666	0.6619889939
2667	0.6619813143
2668	0.661976018
2669	0.6619711984
2670	0.661966167
2671	0.6619580636
2672	0.6619545151
2673	0.6619473122
2674	0.6619424926
2675	0.6619355545
2676	0.6619295167
2677	0.6619240086
2678	0.6619181827
2679	0.6619123038
2680	0.6619057894
2681	0.6618988513
2682	0.6618899005
2683	0.6618843924
2684	0.6618786195
2685	0.6618734821
2686	0.6618662262
2687	0.6618599236
2688	0.6618535151
2689	0.661845094
2690	0.6618427107
2691	0.6618363552
2692	0.6618284637
2693	0.6618231674
2694	0.6618163882
2695	0.6618104034
2696	0.6618043657
2697	0.6617983279
2698	0.6617898539
2699	0.6617834983
2700	0.6617757128
2701	0.6617691984
2702	0.6617623132
2703	0.6617573877
2704	0.6617521973
2705	0.6617456829
2706	0.661739804
2707	0.6617345078
2708	0.6617261396
2709	0.6617212141
2710	0.6617160767
2711	0.6617077086
2712	0.6617011942
2713	0.6616934616
2714	0.6616877946
2715	0.6616805916
2716	0.6616728061
2717	0.6616649147
2718	0.6616582413
2719	0.6616513562
2720	0.6616447358
2721	0.6616372681
2722	0.6616311244
2723	0.6616240804
2724	0.6616182015
2725	0.6616111045
2726	0.6616055963
2727	0.6615996645
2728	0.6615942623
2729	0.6615887542
2730	0.6615841464
2731	0.6615775261
2732	0.6615696876
2733	0.661563385
2734	0.6615568176
2735	0.6615517332
2736	0.6615436829
2737	0.6615375921
2738	0.6615301773
2739	0.6615233981
2740	0.6615182607
2741	0.6615123819
2742	0.6615058145
2743	0.661499353
2744	0.6614913027
2745	0.6614843116
2746	0.6614776912
2747	0.6614699587
2748	0.6614644505
2749	0.661456612
2750	0.6614499917
2751	0.6614455428
2752	0.6614371217
2753	0.6614309251
2754	0.6614234573
2755	0.6614164133
2756	0.6614103226
2757	0.6614046026
2758	0.6614008422
2759	0.6613933745
2760	0.6613851653
2761	0.6613781742
2762	0.6613706005
2763	0.6613654631
2764	0.6613583131
2765	0.6613511102
2766	0.6613470321
2767	0.6613424243
2768	0.6613360158
2769	0.6613311432
2770	0.6613258469
2771	0.6613198092
2772	0.6613137185
2773	0.6613059329
2774	0.661298677
2775	0.6612918978
2776	0.661285966
2777	0.6612798752
2778	0.6612737316
2779	0.6612665286
2780	0.6612585842
2781	0.6612533409
2782	0.6612478328
2783	0.6612428543
2784	0.6612359691
2785	0.6612277069
2786	0.6612238406
2787	0.6612172732
2788	0.6612136188
2789	0.6612113414
2790	0.6612052507
2791	0.6611975181
2792	0.6611914274
2793	0.6611846482
2794	0.6611766508
2795	0.6611684945
2796	0.661162139
2797	0.6611563131
2798	0.6611501164
2799	0.661142172
2800	0.6611363991
2801	0.6611309969
2802	0.6611240058
2803	0.6611172795
2804	0.6611129366
2805	0.661106634
2806	0.6610987955
2807	0.6610925459
2808	0.6610848133
2809	0.6610776633
2810	0.6610716786
2811	0.661065376
2812	0.6610584908
2813	0.6610522942
2814	0.6610481101
2815	0.6610413838
2816	0.6610350283
2817	0.6610285139
2818	0.6610227939
2819	0.6610154321
2820	0.661009924
2821	0.6610039392
2822	0.6609977425
2823	0.6609897451
2824	0.660984237
2825	0.6609789407
2826	0.6609732737
2827	0.6609677656
